#	########################################
#	##### Peptide Assembling #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./filtered.psm.txt
#	
#	pep{Run1} = ./filtered.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 1
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 28
#	Target_Proteins_Before_Filtering = 3867
#	Total_Proteins_Before_Filtering = 3895
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 25
#	Target_Proteins_After_Filtering = 2839
#	Total_Proteins_After_Filtering = 2864
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.00873
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
{acetate|contig-46695000006_16,merged|12493_25,merged|32021_1,merged|37265_15,merged|37669_19,merged|46951_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-46695000006_18,merged|37265_13}	2	6	2	6	0.75	0.75	{N/A,N/A}	T
{acetate|contig-46820000002_2,aminoacids|contig-45018000011_1,lipids|contig-32429000000_1,merged|51150_1,merged|54156_4,merged|55033_3,starch|contig-26257000000_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-46825000002_3,aminoacids|contig-35603000006_4,merged|21297_2}	1	3	1	3	1.5	1.5	{N/A,N/A,N/A}	T
{acetate|contig-46831000000_2,aminoacids|contig-20344000005_2,merged|9721_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-4937000013_3,merged|18762_1,merged|27869_36,merged|30815_5,merged|6224_5}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-5063000004_1,aminoacids|contig-60544000008_5,merged|3508_35}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-5431000002_3,merged|13746_55,merged|18586_5,merged|31638_77,t0|contig-104454000011_1,t0|contig-11311000010_4,t0|contig-12065000014_1,t0|contig-27092000004_1,t0|contig-6356000009_1,t0|contig-86512000007_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-6019000011_5,lipids|contig-190000004_1,lipids|contig-40334000011_1,merged|10298_1,merged|10503_15,merged|10676_9,merged|11601_43,merged|12101_30,merged|14544_31,merged|17306_29,merged|18173_27,merged|20122_7,merged|24440_4,merged|24744_22,merged|25622_105,merged|33305_1,merged|44407_1,merged|6613_4,merged|7239_9,starch|contig-3087000013_1,t0|contig-120934000007_2,t0|contig-12790000010_5,t0|contig-129018000007_6,t0|contig-2226000006_1,t0|contig-292000009_4,t0|contig-3000006_8,t0|contig-41286000011_1,t0|contig-46208000005_1,t0|contig-98661000005_8}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{acetate|contig-7215000000_2,aminoacids|contig-10617000000_4}	1	3	1	3	1.5	1.5	{N/A,N/A}	T
{acetate|contig-7215000000_3,merged|37686_38,merged|50844_5}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{acetate|contig-7380000006_2,protein|contig-33317000006_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{acetate|contig-8550000003_1,merged|15888_1,merged|20525_30,merged|26394_27,t0|contig-22406000010_2,t0|contig-49057000009_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A}	T
{aminoacids|contig-1054000007_1,merged|217_98}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{aminoacids|contig-12380000003_4,merged|21774_1,merged|28528_1,merged|30744_2,merged|50826_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{aminoacids|contig-16729000007_1,merged|9331_10,protein|contig-45451000015_4}	1	8	1	8	0.1568627450980392	0.16	{N/A,N/A,N/A}	T
{aminoacids|contig-23360000009_1,merged|39891_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{aminoacids|contig-27912000002_4,merged|32812_5}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{aminoacids|contig-28609000009_1,t0|contig-3600000001_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{aminoacids|contig-28675000011_5,glucose|contig-5116000010_4,merged|2682_15}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{aminoacids|contig-29754000000_1,merged|11432_2,merged|13726_16,merged|13732_2,merged|13750_5,merged|18782_3,merged|18836_24,merged|18918_6,merged|20209_10,merged|20937_87,merged|21757_4,merged|22125_37,merged|28612_26,merged|45928_1,merged|50065_1,merged|50102_1,merged|52728_1,merged|5728_15,merged|6500_22,merged|6513_3,merged|7405_5,protein|contig-6891000011_2,t0|contig-11791000005_1,t0|contig-51962000004_3,t0|contig-54075000002_1,t0|contig-5816000005_5,t0|contig-72411000001_4,t0|contig-8326000012_2,t0|contig-98486000001_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{aminoacids|contig-32178000010_1,merged|33961_8}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{aminoacids|contig-32346000000_2,aminoacids|contig-53152000002_3,merged|22532_9}	1	1	2	2	2.0	2.0	{N/A,N/A,N/A}	T
{aminoacids|contig-339000005_2,merged|10503_51,merged|10676_41,merged|12636_2,merged|1278_1,merged|13520_2,merged|14407_2,merged|19184_9,merged|20421_1,merged|23607_2,merged|23607_5,merged|26945_11,merged|30970_15,merged|3208_2,merged|37306_2,merged|4327_47,merged|4818_36,merged|4940_2,merged|50844_10,merged|6026_4,merged|6356_4,merged|7135_46,merged|7135_48,t0|contig-112380000009_1,t0|contig-11292000011_6,t0|contig-120967000013_2,t0|contig-129240000014_13,t0|contig-129240000014_15,t0|contig-1963000008_3,t0|contig-32714000005_2,t0|contig-3678000014_2,t0|contig-5072000004_4,t0|contig-5636000014_29,t0|contig-5636000014_31,t0|contig-715000010_2,t0|contig-74000011_2,t0|contig-87965000008_1,t0|contig-99349000011_2,t0|contig-99429000007_4}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{aminoacids|contig-34641000000_1,glucose|contig-16820000008_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{aminoacids|contig-40110000010_2,merged|3408_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{aminoacids|contig-42200000003_2,aminoacids|contig-56194000009_2,glucose|contig-53742000009_2,merged|38904_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{aminoacids|contig-44231000009_1,lipids|contig-22214000004_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{aminoacids|contig-47765000001_1,protein|contig-54289000002_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{aminoacids|contig-478000005_1,protein|contig-19176000007_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{aminoacids|contig-49475000003_1,lipids|contig-9764000013_2,merged|18680_8}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{aminoacids|contig-51276000010_1,protein|contig-43974000012_3,t0|contig-10942000009_3}	5	5	6	6	6.0	6.0	{N/A,N/A,N/A}	T
{aminoacids|contig-52394000007_1,merged|13140_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{aminoacids|contig-6604000008_2,merged|49341_20,protein|contig-35999000015_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{aminoacids|contig-9772000000_2,merged|24474_2,t0|contig-13902000012_1,t0|contig-67489000003_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{glucose|contig-103000007_1,merged|16420_30,merged|27715_15,merged|39382_14,merged|5066_2,t0|contig-128656000001_1,t0|contig-16995000009_4,t0|contig-99251000006_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-1089000012_2,merged|46949_3}	1	3	1	3	0.3333333333333333	0.33	{N/A,N/A}	T
{glucose|contig-11000015_2,merged|16266_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-11564000010_4,glucose|contig-4315000006_4,merged|20553_32,merged|35258_13,merged|37155_2,merged|41845_3,merged|6249_9,t0|contig-8032000013_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-11812000001_2,merged|16782_7,protein|contig-42613000009_3}	2	3	2	3	1.0	1.0	{N/A,N/A,N/A}	T
{glucose|contig-11812000001_3,merged|16782_8}	2	9	2	11	0.6470588235294118	0.65	{N/A,N/A}	T
{glucose|contig-12155000004_2,merged|51771_3}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-12508000013_2,lipids|contig-31575000007_3,merged|3131_7,merged|54259_2,protein|contig-56048000003_3,t0|contig-68890000007_4}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-132000015_1,glucose|contig-876000010_1,merged|16038_2,merged|2363_3,merged|24925_22,merged|3036_19,merged|30882_21,t0|contig-128218000006_28,t0|contig-20601000008_5,t0|contig-30146000005_1,t0|contig-58693000007_1}	1	1	2	2	2.0	2.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-14029000011_1,glucose|contig-20698000004_2,glucose|contig-21415000000_2,merged|12077_3,merged|13105_2,merged|20255_7,merged|2156_9,merged|22058_40,merged|25699_16,merged|29032_40,merged|30232_5,merged|36060_10,merged|40750_2,merged|41560_11,merged|44375_4,merged|48515_15,merged|50854_51,merged|54869_23,merged|55185_3,merged|595_1,merged|7234_23,starch|contig-598000002_1,t0|contig-115180000001_4,t0|contig-170000002_4,t0|contig-48877000014_3,t0|contig-68299000014_2,t0|contig-85575000002_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-14692000013_1,t0|contig-86162000001_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-15544000012_2,merged|17483_1,merged|34393_8,merged|37606_7,merged|39330_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-16290000005_4,glucose|contig-21934000007_2,merged|48155_4}	1	6	1	6	0.2857142857142857	0.29	{N/A,N/A,N/A}	T
{glucose|contig-17084000010_12,glucose|contig-51837000010_2,merged|24541_4,merged|34580_10,merged|36127_6,merged|42283_2,merged|42921_17,merged|55237_50,protein|contig-38771000001_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-17507000015_1,glucose|contig-41558000004_2,glucose|contig-50174000002_3,merged|10449_9,merged|10494_4,merged|12937_11,merged|16471_1,merged|21315_16,merged|22057_28,merged|24925_7,merged|2611_7,merged|3036_2,merged|30882_5,merged|32289_6,merged|32631_2,merged|32968_1,merged|35787_4,merged|371_5,merged|38955_14,merged|42474_4,merged|43225_2,merged|4363_1,merged|47072_2,merged|47093_2,merged|4900_2,merged|49290_4,merged|50530_18,merged|51539_1,merged|6040_1,merged|6675_1,merged|7182_8,merged|7270_3,merged|9782_5,protein|contig-9760000014_1,t0|contig-10729000002_5,t0|contig-4416000014_1,t0|contig-66210000009_1,t0|contig-92311000007_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-22101000008_8,glucose|contig-32182000014_1,glucose|contig-35229000008_1,merged|11551_1,merged|12158_1,merged|12942_1,merged|14885_6,merged|16322_1,merged|16404_3,merged|16787_10,merged|1846_5,merged|19608_6,merged|20520_10,merged|20738_39,merged|21954_7,merged|26839_7,merged|26842_46,merged|27320_1,merged|29302_3,merged|32314_6,merged|3434_6,merged|37111_5,merged|37617_4,merged|38400_1,merged|40696_61,merged|44570_2,merged|46944_1,merged|47526_29,merged|48185_1,merged|48673_1,merged|51412_2,merged|52485_3,merged|6142_7,merged|6500_71,merged|7250_147,merged|7289_3,merged|91_78,merged|920_11,protein|contig-15898000008_1,t0|contig-11456000002_3,t0|contig-129243000004_14,t0|contig-129356000004_12,t0|contig-1341000011_5,t0|contig-15565000001_2,t0|contig-2520000012_1,t0|contig-50729000012_1,t0|contig-56575000002_2,t0|contig-663000004_1,t0|contig-82083000000_1,t0|contig-89157000007_2,t0|contig-928000011_1,t0|contig-99439000013_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-23487000003_1,merged|8742_50}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-24164000008_1,glucose|contig-52116000006_1,glucose|contig-7883000000_3,merged|10521_4,merged|17132_33,merged|22034_3,merged|2736_5,merged|34382_1,merged|39239_13,merged|45471_1,merged|48104_8,merged|48446_1,merged|48483_6,merged|51129_2,merged|54547_21,merged|54780_1,merged|9291_2,protein|contig-3591000003_1,t0|contig-129054000007_14,t0|contig-5627000004_4,t0|contig-66926000002_2,t0|contig-7935000001_1}	1	1	2	2	2.0	2.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-24958000003_2,merged|42473_52}	1	2	1	2	0.6666666666666666	0.67	{N/A,N/A}	T
{glucose|contig-265000006_1,merged|12827_39,merged|13477_1,merged|14037_14,merged|17706_7,merged|22058_32,merged|24700_2,merged|27164_7,merged|37675_10,merged|40124_9,merged|40151_22,merged|50564_1,merged|51509_16,merged|55279_35,merged|6166_2,merged|6817_1,merged|7234_55,merged|8312_5,protein|contig-32855000008_1,t0|contig-115181000012_3,t0|contig-296000013_9,t0|contig-49523000015_4,t0|contig-7923000000_1,t0|contig-9156000002_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-272000001_14,glucose|contig-826000006_1,merged|10315_4,merged|10880_4,merged|16767_12,merged|26784_3,merged|3436_9,merged|41241_1,merged|48633_84,t0|contig-129054000007_4}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-27254000014_3,merged|37662_2,merged|46955_48,merged|47348_6,merged|50833_4,merged|55175_47,merged|7197_15}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-27305000008_3,merged|41096_8,merged|8991_27,t0|contig-107023000009_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{glucose|contig-27706000000_1,merged|21774_2,merged|30744_1,merged|30860_21,merged|34947_3,merged|49328_3,merged|55248_81}	1	2	1	2	0.4	0.4	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-28802000011_3,merged|37662_5}	1	3	1	3	0.75	0.75	{N/A,N/A}	T
{glucose|contig-292000006_10,merged|7194_25}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-3217000012_9,merged|13152_9,merged|40124_1,merged|44784_6,t0|contig-29046000005_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-3267000008_1,protein|contig-13622000001_3,t0|contig-128643000001_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{glucose|contig-34058000002_2,merged|40106_5,merged|42443_4}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{glucose|contig-35756000002_1,merged|54371_2,t0|contig-20424000014_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{glucose|contig-37050000011_1,merged|10510_14,merged|2641_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{glucose|contig-3890000014_3,merged|1427_34,merged|40637_3,merged|8026_2}	1	2	1	2	0.5	0.5	{N/A,N/A,N/A,N/A}	T
{glucose|contig-39087000011_1,merged|12101_4}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-39445000014_2,merged|39959_4,t0|contig-119528000000_4}	9	15	11	32	2.4615384615384617	2.46	{N/A,N/A,N/A}	T
{glucose|contig-41277000000_4,merged|3508_65}	1	1	2	2	2.0	2.0	{N/A,N/A}	T
{glucose|contig-41675000012_1,lipids|contig-1497000007_1,merged|14013_2,merged|14998_9,merged|38643_4,merged|386_1,merged|41016_1,merged|45503_1,merged|45813_2,merged|46929_1,merged|49595_1,merged|49637_29,merged|53103_10,merged|79_4,merged|8125_2,starch|contig-34885000013_2,t0|contig-12067000002_10,t0|contig-125247000003_1,t0|contig-3550000006_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-43018000001_1,t0|contig-10108000001_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-43524000006_3,merged|32010_10,merged|45832_1}	1	2	1	2	1.0	1.0	{N/A,N/A,N/A}	T
{glucose|contig-4358000013_2,merged|32797_9,merged|37513_6,merged|50847_3,starch|contig-358000003_8}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-44873000000_2,merged|18653_8,merged|39928_5,merged|51450_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{glucose|contig-49851000015_5,merged|23713_10,merged|28730_1,protein|contig-42556000015_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{glucose|contig-50086000014_1,merged|14341_2,merged|23847_5,merged|33302_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{glucose|contig-50174000002_1,merged|35787_6}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-50401000009_1,merged|3275_2,merged|48951_4,merged|55072_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{glucose|contig-50797000006_1,merged|13717_103,merged|13737_13,merged|17945_2,merged|21297_12,merged|22182_19,merged|22774_9,merged|40304_3,merged|4168_1,merged|6490_1,t0|contig-114691000008_1,t0|contig-34709000007_1,t0|contig-3837000002_1,t0|contig-3991000007_1,t0|contig-4553000000_1,t0|contig-59691000005_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-51101000011_2,merged|3315_45}	1	7	1	8	0.32	0.32	{N/A,N/A}	T
{glucose|contig-51497000009_1,merged|28498_8}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-51762000013_3,t0|contig-11574000014_9}	1	9	1	12	0.24489795918367346	0.24	{N/A,N/A}	T
{glucose|contig-52009000015_1,merged|26795_5,merged|41809_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{glucose|contig-52024000013_1,merged|32484_19,merged|41771_6}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{glucose|contig-52806000000_1,merged|19008_33,t0|contig-3714000013_4}	3	3	3	3	3.0	3.0	{N/A,N/A,N/A}	T
{glucose|contig-53185000005_1,merged|13727_16}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-53751000005_2,merged|23998_9}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-53771000012_2,merged|34787_3,merged|34939_3,merged|41797_1,merged|55250_38,protein|contig-59025000005_2,t0|contig-25834000010_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-53817000013_8,merged|21237_8,merged|50515_3,merged|7006_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{glucose|contig-53859000004_2,merged|28606_5,merged|45836_5,merged|54379_46}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{glucose|contig-53872000014_2,merged|2802_29,merged|30248_3,merged|3879_36,merged|54379_24,t0|contig-100725000005_3,t0|contig-26497000005_4}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-53928000010_4,protein|contig-11699000006_2}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-54018000014_23,t0|contig-11776000005_19}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-54027000014_20,merged|19231_80}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-54169000009_6,merged|13742_13,merged|16580_3,merged|19678_5,merged|24701_6,merged|54955_190,t0|contig-103633000001_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-54175000009_8,merged|10676_37,merged|30943_10,merged|32172_7,merged|3937_2,t0|contig-105843000012_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-62000010_6,merged|37501_6,merged|55225_16}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{glucose|contig-621000015_1,merged|30878_52}	2	2	2	2	2.0	2.0	{N/A,N/A}	T
{glucose|contig-688000009_1,merged|13737_5,merged|16793_110,merged|18194_2,merged|23678_24,merged|24916_3,merged|27933_1,merged|32241_1,merged|7184_71,merged|7250_92,t0|contig-4893000004_1,t0|contig-53541000003_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{glucose|contig-689000009_1,t0|contig-103524000007_1}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-7026000004_1,merged|39925_8}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{glucose|contig-7566000013_1,merged|10516_59}	2	2	2	2	2.0	2.0	{N/A,N/A}	T
{glucose|contig-758000002_1,merged|13163_1,merged|19335_10,merged|29588_9,merged|32813_16,merged|4087_1,merged|6208_12,merged|9647_2,protein|contig-59040000015_1,t0|contig-56496000014_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{lipids|contig-10924000009_1,merged|23944_12,merged|34524_1,t0|contig-43671000005_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{lipids|contig-13523000002_1,merged|21266_14}	1	1	1	1	1.0	1.0	{N/A,N/A}	T
{lipids|contig-15123000008_26,merged|6702_5,protein|contig-20860000005_5,protein|contig-61935000001_64}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{lipids|contig-19163000001_2,merged|16450_2,merged|39160_1,merged|9845_2,protein|contig-54144000013_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{lipids|contig-21049000012_2,merged|1637_27,merged|29291_6,merged|32666_3,merged|8663_50,t0|contig-52234000004_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A}	T
{lipids|contig-21845000012_1,merged|11401_6,merged|17514_3,merged|19852_15,merged|19919_1,merged|23042_4,merged|274_29,merged|8261_7,merged|9327_6,t0|contig-1195000001_1,t0|contig-128723000001_20,t0|contig-15343000010_3,t0|contig-33423000009_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{lipids|contig-22128000000_1,lipids|contig-29325000013_1,merged|17524_7,merged|44020_1}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A,N/A}	T
{lipids|contig-23525000001_2,merged|19051_6}	2	3	3	5	1.6666666666666667	1.67	{N/A,N/A}	T
{lipids|contig-2638000015_2,merged|1186_12,merged|34587_46,merged|6528_5}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{lipids|contig-30021000010_2,merged|23669_31,t0|contig-20964000014_3}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A}	T
{lipids|contig-30104000008_1,merged|26077_4,merged|3033_1,merged|30568_8,protein|contig-36843000008_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A}	T
{lipids|contig-30139000015_1,merged|23562_4,merged|41232_2,protein|contig-12285000015_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{lipids|contig-30624000014_1,merged|16754_13,merged|39927_3,merged|48570_2}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A}	T
{lipids|contig-30641000007_2,merged|16443_27,merged|28315_7,merged|46849_5,merged|50466_2,merged|51682_8,merged|53032_1,merged|7217_9,protein|contig-41556000000_1,t0|contig-38814000005_1}	1	1	1	1	1.0	1.0	{N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A}	T
{lipids|contig-31592000014_1,t0|contig-80196000009_3}	1	2	1	2	1.0	1.0	{N/A,N/A}	T
{lipids|contig-3198000000_2,merged|16771_14,merged|50846_10}	2	2	2	2	2.0	2.0	{N/A,N/A,N/A}	T
